"ID","Tramite","Campaña","Total_tramites_por_campaña","Numero_semanas_por_campaña","Promedio_tramites_por_semana","Mediana","Desviacion_Estandar","Rango_Intercuantil","Q1","Q3"
"TAMAULIPAS-DTO-2","ENTREGA_CPV","CAI_2019",14244,14,1017.43,1170.5,299.43,284.5,918.5,1203
"TAMAULIPAS-DTO-2","ENTREGA_CPV","CAI_2020_2021",34653,23,1506.65,1560,438.91,567,1202,1769
"TAMAULIPAS-DTO-2","ENTREGA_CPV","CAP_2018",3558,7,508.29,376,404.96,374,311,685
"TAMAULIPAS-DTO-2","ENTREGA_CPV","CAP_2018_2019",47940,38,1261.58,1162.5,1215.9,1290.25,348.75,1639
"TAMAULIPAS-DTO-2","ENTREGA_CPV","CAP_2019_2020",21164,20,1058.2,1270.5,679.76,1294.5,354.5,1649
"TAMAULIPAS-DTO-2","ENTREGA_CPV","Proceso Electoral Federal",25895,27,959.07,607,1002.36,799,296.5,1095.5
"TAMAULIPAS-DTO-2","TOTAL_SOLICITUDES","CAI_2017_2018",31959,22,1452.68,1304.5,694.23,297.5,1078.75,1376.25
"TAMAULIPAS-DTO-2","TOTAL_SOLICITUDES","CAI_2018",21030,14,1502.14,1551,113.02,177.5,1417.75,1595.25
"TAMAULIPAS-DTO-2","TOTAL_SOLICITUDES","CAI_2019",14577,14,1041.21,1064,138.66,123.25,1005.75,1129
"TAMAULIPAS-DTO-2","TOTAL_SOLICITUDES","CAI_2020_2021",39764,23,1728.87,1746,659.46,632,1252,1884
"TAMAULIPAS-DTO-2","TOTAL_SOLICITUDES","CAP_2018",5851,7,835.86,949,652.57,1105.5,276.5,1382
"TAMAULIPAS-DTO-2","TOTAL_SOLICITUDES","CAP_2018_2019",48851,38,1285.55,1211.5,1013.96,535.5,837.5,1373
"TAMAULIPAS-DTO-2","TOTAL_SOLICITUDES","CAP_2019_2020",21773,20,1088.65,1195,581.79,505.25,840.25,1345.5
"TAMAULIPAS-DTO-2","TOTAL_SOLICITUDES","Proceso Electoral Federal",12354,27,457.56,345,468.56,165,321.5,486.5
"TAMAULIPAS-DTO-3","ENTREGA_CPV","CAI_2017_2018",12047,22,547.59,566,180.48,207.5,467.75,675.25
"TAMAULIPAS-DTO-3","ENTREGA_CPV","CAI_2018",10126,14,723.29,715,338.42,267,590.75,857.75
"TAMAULIPAS-DTO-3","ENTREGA_CPV","CAI_2019",7944,14,567.43,556.5,177.89,194,464.75,658.75
"TAMAULIPAS-DTO-3","ENTREGA_CPV","CAI_2020_2021",14062,23,611.39,653,288.44,484,389,873
"TAMAULIPAS-DTO-3","ENTREGA_CPV","CAP_2018",612,7,87.43,94,76.76,58,42.5,100.5
"TAMAULIPAS-DTO-3","ENTREGA_CPV","CAP_2018_2019",26098,38,686.79,712.5,720.66,889,95.75,984.75
"TAMAULIPAS-DTO-3","ENTREGA_CPV","CAP_2019_2020",9863,20,493.15,531,365.32,570.5,160,730.5
"TAMAULIPAS-DTO-3","ENTREGA_CPV","Proceso Electoral Federal",11790,27,436.67,188,454.06,675.5,101,776.5
"TAMAULIPAS-DTO-3","TOTAL_SOLICITUDES","CAI_2017_2018",14441,22,656.41,572.5,301.52,169.75,510,679.75
"TAMAULIPAS-DTO-3","TOTAL_SOLICITUDES","CAI_2018",10917,14,779.79,736,400.18,142,704.25,846.25
"TAMAULIPAS-DTO-3","TOTAL_SOLICITUDES","CAI_2019",7440,14,531.43,546,79.07,133.5,460.25,593.75
"TAMAULIPAS-DTO-3","TOTAL_SOLICITUDES","CAI_2020_2021",16641,23,723.52,783,382.58,451.5,427,878.5
"TAMAULIPAS-DTO-3","TOTAL_SOLICITUDES","CAP_2018",2201,7,314.43,177,341.43,398.5,73,471.5
"TAMAULIPAS-DTO-3","TOTAL_SOLICITUDES","CAP_2018_2019",26532,38,698.21,609.5,667.15,386.75,404,790.75
"TAMAULIPAS-DTO-3","TOTAL_SOLICITUDES","CAP_2019_2020",9978,20,498.9,541,303.49,403,297.75,700.75
"TAMAULIPAS-DTO-3","TOTAL_SOLICITUDES","Proceso Electoral Federal",4117,27,152.48,97,241.07,44,76.5,120.5
"TAMAULIPAS-DTO-4","ENTREGA_CPV","CAI_2017_2018",26015,22,1182.5,1240,388.93,348,1058,1406
"TAMAULIPAS-DTO-4","ENTREGA_CPV","CAI_2018",21091,14,1506.5,1549,121.85,141.75,1438.75,1580.5
"TAMAULIPAS-DTO-4","ENTREGA_CPV","CAI_2019",16745,14,1196.07,1313.5,427.34,364.5,1086.25,1450.75
"TAMAULIPAS-DTO-4","ENTREGA_CPV","CAI_2020_2021",33978,23,1477.3,1534,483.53,655.5,1132.5,1788
"TAMAULIPAS-DTO-4","ENTREGA_CPV","CAP_2018",4192,7,598.86,368,638.46,548,242,790
"TAMAULIPAS-DTO-4","ENTREGA_CPV","CAP_2018_2019",58684,38,1544.32,1193.5,1731.55,1479.75,333.5,1813.25
"TAMAULIPAS-DTO-4","ENTREGA_CPV","CAP_2019_2020",24221,20,1211.05,1189,722.33,907.75,797,1704.75
"TAMAULIPAS-DTO-4","ENTREGA_CPV","Proceso Electoral Federal",28067,27,1039.52,446,1079.6,1146.5,306,1452.5
"TAMAULIPAS-DTO-4","TOTAL_SOLICITUDES","CAI_2017_2018",33784,22,1535.64,1283,861.08,244.5,1142.25,1386.75
"TAMAULIPAS-DTO-4","TOTAL_SOLICITUDES","CAI_2018",21716,14,1551.14,1605.5,152.13,227.75,1446.25,1674
"TAMAULIPAS-DTO-4","TOTAL_SOLICITUDES","CAI_2019",17745,14,1267.5,1290.5,174.17,149,1226.5,1375.5
"TAMAULIPAS-DTO-4","TOTAL_SOLICITUDES","CAI_2020_2021",37193,23,1617.09,1414,546.36,522,1316.5,1838.5
"TAMAULIPAS-DTO-4","TOTAL_SOLICITUDES","CAP_2018",6417,7,916.71,774,735.01,1259.5,332.5,1592
"TAMAULIPAS-DTO-4","TOTAL_SOLICITUDES","CAP_2018_2019",60205,38,1584.34,1412,1319.07,722.25,951.5,1673.75
"TAMAULIPAS-DTO-4","TOTAL_SOLICITUDES","CAP_2019_2020",24445,20,1222.25,1341,623.85,562.25,996,1558.25
"TAMAULIPAS-DTO-4","TOTAL_SOLICITUDES","Proceso Electoral Federal",15611,27,578.19,336,743.41,209.5,259.5,469
"TAMAULIPAS-DTO-5","ENTREGA_CPV","CAI_2017_2018",21489,22,976.77,981,339.2,272,864.5,1136.5
"TAMAULIPAS-DTO-5","ENTREGA_CPV","CAI_2018",15463,14,1104.5,1134,121.47,128.75,1061.25,1190
"TAMAULIPAS-DTO-5","ENTREGA_CPV","CAI_2019",11884,14,848.86,903.5,226.96,173.5,800.75,974.25
"TAMAULIPAS-DTO-5","ENTREGA_CPV","CAI_2020_2021",24784,23,1077.57,1046,466.1,271,838.5,1109.5
"TAMAULIPAS-DTO-5","ENTREGA_CPV","CAP_2018",2529,7,361.29,367,231.03,209,254,463
"TAMAULIPAS-DTO-5","ENTREGA_CPV","CAP_2018_2019",39932,38,1050.84,818,1039.13,1241.25,347.5,1588.75
"TAMAULIPAS-DTO-5","ENTREGA_CPV","CAP_2019_2020",18006,20,900.3,1018.5,558.05,660,568.5,1228.5
"TAMAULIPAS-DTO-5","ENTREGA_CPV","Proceso Electoral Federal",19380,27,717.78,374,758.56,663,223.5,886.5
"TAMAULIPAS-DTO-5","TOTAL_SOLICITUDES","CAI_2017_2018",25582,22,1162.82,1025,531.69,208,918,1126
"TAMAULIPAS-DTO-5","TOTAL_SOLICITUDES","CAI_2018",15664,14,1118.86,1132,90.44,48.75,1091.75,1140.5
"TAMAULIPAS-DTO-5","TOTAL_SOLICITUDES","CAI_2019",12672,14,905.14,904,142.34,158.75,822.25,981
"TAMAULIPAS-DTO-5","TOTAL_SOLICITUDES","CAI_2020_2021",28075,23,1220.65,1034,594.97,720,874.5,1594.5
"TAMAULIPAS-DTO-5","TOTAL_SOLICITUDES","CAP_2018",4261,7,608.71,425,454.58,690.5,320,1010.5
"TAMAULIPAS-DTO-5","TOTAL_SOLICITUDES","CAP_2018_2019",40973,38,1078.24,994,1020.22,511.5,630.5,1142
"TAMAULIPAS-DTO-5","TOTAL_SOLICITUDES","CAP_2019_2020",17224,20,861.2,968,471.75,549.5,590.5,1140
"TAMAULIPAS-DTO-5","TOTAL_SOLICITUDES","Proceso Electoral Federal",9137,27,338.41,273,390.12,103,224.5,327.5
"TAMAULIPAS-DTO-6","ENTREGA_CPV","CAI_2017_2018",22976,22,1044.36,1030.5,459.63,436.75,873.25,1310
"TAMAULIPAS-DTO-6","ENTREGA_CPV","CAI_2018",11466,14,819,849.5,142.48,166.75,771,937.75
"TAMAULIPAS-DTO-6","ENTREGA_CPV","CAI_2019",7666,14,547.57,553,155.4,147.75,440.75,588.5
"TAMAULIPAS-DTO-6","ENTREGA_CPV","CAI_2020_2021",21899,23,952.13,972,334.94,321.5,797,1118.5
"TAMAULIPAS-DTO-6","ENTREGA_CPV","CAP_2018",1009,7,144.14,115,111.1,95,89,184
"TAMAULIPAS-DTO-6","ENTREGA_CPV","CAP_2018_2019",27767,38,730.71,666,823.85,827,127.75,954.75
"TAMAULIPAS-DTO-6","ENTREGA_CPV","CAP_2019_2020",16650,20,832.5,849.5,573.99,999.25,357,1356.25
"TAMAULIPAS-DTO-6","ENTREGA_CPV","Proceso Electoral Federal",17713,27,656.04,202,998.79,409,110,519
"TAMAULIPAS-DTO-6","TOTAL_SOLICITUDES","CAI_2017_2018",28368,22,1289.45,1096,681.19,370,982.25,1352.25
"TAMAULIPAS-DTO-6","TOTAL_SOLICITUDES","CAI_2018",12351,14,882.21,919,92.21,94.25,853.5,947.75
"TAMAULIPAS-DTO-6","TOTAL_SOLICITUDES","CAI_2019",7987,14,570.5,607,119.89,214.75,447.5,662.25
"TAMAULIPAS-DTO-6","TOTAL_SOLICITUDES","CAI_2020_2021",24068,23,1046.43,1110,537.02,796.5,532,1328.5
"TAMAULIPAS-DTO-6","TOTAL_SOLICITUDES","CAP_2018",2024,7,289.14,196,253.71,327.5,123.5,451
"TAMAULIPAS-DTO-6","TOTAL_SOLICITUDES","CAP_2018_2019",28725,38,755.92,693.5,790.94,492,358.75,850.75
"TAMAULIPAS-DTO-6","TOTAL_SOLICITUDES","CAP_2019_2020",18562,20,928.1,1017,607.79,998,464.5,1462.5
"TAMAULIPAS-DTO-6","TOTAL_SOLICITUDES","Proceso Electoral Federal",4488,27,166.22,93,328.78,40,73,113
"TAMAULIPAS-DTO-7","ENTREGA_CPV","CAI_2017_2018",26234,22,1192.45,1198.5,512.31,278,1086.25,1364.25
"TAMAULIPAS-DTO-7","ENTREGA_CPV","CAI_2018",19169,14,1369.21,1400,135.02,121,1325,1446
"TAMAULIPAS-DTO-7","ENTREGA_CPV","CAI_2019",14333,14,1023.79,1193.5,365.72,351.75,885.75,1237.5
"TAMAULIPAS-DTO-7","ENTREGA_CPV","CAI_2020_2021",22862,23,994,1002,304.05,323,831,1154
"TAMAULIPAS-DTO-7","ENTREGA_CPV","CAP_2018",3967,7,566.71,494,352.7,233,474,707
"TAMAULIPAS-DTO-7","ENTREGA_CPV","CAP_2018_2019",51590,38,1357.63,1051,1360.55,1315.5,433,1748.5
"TAMAULIPAS-DTO-7","ENTREGA_CPV","CAP_2019_2020",23262,20,1163.1,1397.5,728.59,1142.25,552.75,1695
"TAMAULIPAS-DTO-7","ENTREGA_CPV","Proceso Electoral Federal",25026,27,926.89,549,922.68,668,360,1028
"TAMAULIPAS-DTO-7","TOTAL_SOLICITUDES","CAI_2017_2018",31690,22,1440.45,1229,678.38,251.25,1102.5,1353.75
"TAMAULIPAS-DTO-7","TOTAL_SOLICITUDES","CAI_2018",19761,14,1411.5,1435,166.81,63.25,1394,1457.25
"TAMAULIPAS-DTO-7","TOTAL_SOLICITUDES","CAI_2019",16082,14,1148.71,1160.5,151.77,206,1057.75,1263.75
"TAMAULIPAS-DTO-7","TOTAL_SOLICITUDES","CAI_2020_2021",25983,23,1129.7,967,527.88,548.5,842,1390.5
"TAMAULIPAS-DTO-7","TOTAL_SOLICITUDES","CAP_2018",5495,7,785,853,519.01,833.5,412.5,1246
"TAMAULIPAS-DTO-7","TOTAL_SOLICITUDES","CAP_2018_2019",52294,38,1376.16,1237,1120.54,326.25,1004,1330.25
"TAMAULIPAS-DTO-7","TOTAL_SOLICITUDES","CAP_2019_2020",21977,20,1098.85,1262,577.23,584.5,820.5,1405
"TAMAULIPAS-DTO-7","TOTAL_SOLICITUDES","Proceso Electoral Federal",12879,27,477,404,384.21,122.5,349.5,472
"TAMAULIPAS-DTO-8","ENTREGA_CPV","CAI_2017_2018",17568,22,798.55,850.5,276.61,218.75,709.25,928
"TAMAULIPAS-DTO-8","ENTREGA_CPV","CAI_2018",13264,14,947.43,956.5,94.96,117.25,902.75,1020
"TAMAULIPAS-DTO-8","ENTREGA_CPV","CAI_2019",10171,14,726.5,783,276.12,175.25,659.25,834.5
"TAMAULIPAS-DTO-8","ENTREGA_CPV","CAI_2020_2021",21473,23,933.61,1027,311.06,445.5,723.5,1169
"TAMAULIPAS-DTO-8","ENTREGA_CPV","CAP_2018",2436,7,348,320,251.54,216.5,222.5,439
"TAMAULIPAS-DTO-8","ENTREGA_CPV","CAP_2018_2019",37425,38,984.87,703,1037.43,1068.25,288.75,1357
"TAMAULIPAS-DTO-8","ENTREGA_CPV","CAP_2019_2020",14745,20,737.25,884,479.41,949.5,209.5,1159
"TAMAULIPAS-DTO-8","ENTREGA_CPV","Proceso Electoral Federal",16907,27,626.19,380,549.43,571.5,239,810.5
"TAMAULIPAS-DTO-8","TOTAL_SOLICITUDES","CAI_2017_2018",20438,22,929,839,368.06,178.25,774.25,952.5
"TAMAULIPAS-DTO-8","TOTAL_SOLICITUDES","CAI_2018",14011,14,1000.79,1028,98.11,76.25,980,1056.25
"TAMAULIPAS-DTO-8","TOTAL_SOLICITUDES","CAI_2019",9560,14,682.86,663.5,111.85,140.5,615.75,756.25
"TAMAULIPAS-DTO-8","TOTAL_SOLICITUDES","CAI_2020_2021",23940,23,1040.87,938,340.36,360,809,1169
"TAMAULIPAS-DTO-8","TOTAL_SOLICITUDES","CAP_2018",3710,7,530,300,400.65,649,289.5,938.5
"TAMAULIPAS-DTO-8","TOTAL_SOLICITUDES","CAP_2018_2019",38889,38,1023.39,881,935.66,252.25,746.25,998.5
"TAMAULIPAS-DTO-8","TOTAL_SOLICITUDES","CAP_2019_2020",14823,20,741.15,794.5,369.18,178,719.5,897.5
"TAMAULIPAS-DTO-8","TOTAL_SOLICITUDES","Proceso Electoral Federal",8278,27,306.59,243,266.11,76.5,211.5,288
"TAMAULIPAS-DTO-9","ENTREGA_CPV","CAI_2017_2018",14393,22,654.23,636,274.85,280.75,542.25,823
"TAMAULIPAS-DTO-9","ENTREGA_CPV","CAI_2018",11795,14,842.5,847.5,69.35,61.25,831.25,892.5
"TAMAULIPAS-DTO-9","ENTREGA_CPV","CAI_2019",10442,14,745.86,797,259.84,141.75,769.5,911.25
"TAMAULIPAS-DTO-9","ENTREGA_CPV","CAI_2020_2021",16471,23,716.13,738,230.15,272,576.5,848.5
"TAMAULIPAS-DTO-9","ENTREGA_CPV","CAP_2018",2116,7,302.29,157,297.88,308,114,422
"TAMAULIPAS-DTO-9","ENTREGA_CPV","CAP_2018_2019",32570,38,857.11,551,913.24,1052.25,182.25,1234.5
"TAMAULIPAS-DTO-9","ENTREGA_CPV","CAP_2019_2020",16184,20,809.2,949,545.61,970.75,257,1227.75
"TAMAULIPAS-DTO-9","ENTREGA_CPV","Proceso Electoral Federal",12866,27,476.52,214,544.25,467,136,603
"TAMAULIPAS-DTO-9","TOTAL_SOLICITUDES","CAI_2017_2018",17457,22,793.5,632,446.83,165.5,581.5,747
"TAMAULIPAS-DTO-9","TOTAL_SOLICITUDES","CAI_2018",12038,14,859.86,895,87.4,165.25,771,936.25
"TAMAULIPAS-DTO-9","TOTAL_SOLICITUDES","CAI_2019",11556,14,825.43,813,121.32,186.5,741.25,927.75
"TAMAULIPAS-DTO-9","TOTAL_SOLICITUDES","CAI_2020_2021",18449,23,802.13,768,311.61,366,598,964
"TAMAULIPAS-DTO-9","TOTAL_SOLICITUDES","CAP_2018",3421,7,488.71,606,391.95,710.5,125.5,836
"TAMAULIPAS-DTO-9","TOTAL_SOLICITUDES","CAP_2018_2019",33501,38,881.61,702.5,754.32,493.75,532.75,1026.5
"TAMAULIPAS-DTO-9","TOTAL_SOLICITUDES","CAP_2019_2020",15676,20,783.8,860.5,422.09,480.75,602.5,1083.25
"TAMAULIPAS-DTO-9","TOTAL_SOLICITUDES","Proceso Electoral Federal",4828,27,178.81,144,200.61,65,110,175
"TLAXCALA-DTO-1","ENTREGA_CPV","CAI_2017_2018",23644,22,1074.73,1087,443.07,239.25,995.75,1235
"TLAXCALA-DTO-1","ENTREGA_CPV","CAI_2018",15524,14,1108.86,1118,112.12,150.5,1038.25,1188.75
"TLAXCALA-DTO-1","ENTREGA_CPV","CAI_2019",13551,14,967.93,1116.5,321.4,295.25,868.25,1163.5
"TLAXCALA-DTO-1","ENTREGA_CPV","CAI_2020_2021",24579,23,1068.65,1117,412.16,248,1012,1260
"TLAXCALA-DTO-1","ENTREGA_CPV","CAP_2018",2840,7,405.71,369,355.93,397.5,142,539.5
"TLAXCALA-DTO-1","ENTREGA_CPV","CAP_2018_2019",52051,38,1369.76,1271,592.75,338.5,1153.75,1492.25
"TLAXCALA-DTO-1","ENTREGA_CPV","CAP_2019_2020",20935,20,1046.75,1119.5,617.76,719.5,748.25,1467.75
"TLAXCALA-DTO-1","ENTREGA_CPV","Proceso Electoral Federal",24536,27,908.74,425,854.83,1013.5,291.5,1305
"TLAXCALA-DTO-1","TOTAL_SOLICITUDES","CAI_2017_2018",27069,22,1230.41,1094.5,525.58,210.75,974.75,1185.5
"TLAXCALA-DTO-1","TOTAL_SOLICITUDES","CAI_2018",15344,14,1096,1135,128.91,67.75,1085.25,1153
"TLAXCALA-DTO-1","TOTAL_SOLICITUDES","CAI_2019",14722,14,1051.57,1099.5,163.97,162.5,993.25,1155.75
"TLAXCALA-DTO-1","TOTAL_SOLICITUDES","CAI_2020_2021",30085,23,1308.04,1108,620.86,719,903,1622
"TLAXCALA-DTO-1","TOTAL_SOLICITUDES","CAP_2018",4783,7,683.29,361,586.93,1014.5,264,1278.5
"TLAXCALA-DTO-1","TOTAL_SOLICITUDES","CAP_2018_2019",52868,38,1391.26,1279.5,571.43,356.75,1156,1512.75
"TLAXCALA-DTO-1","TOTAL_SOLICITUDES","CAP_2019_2020",19670,20,983.5,1090.5,526.36,707.25,638.25,1345.5
"TLAXCALA-DTO-1","TOTAL_SOLICITUDES","Proceso Electoral Federal",12281,27,454.85,323,596.17,265.5,226,491.5
"TLAXCALA-DTO-2","ENTREGA_CPV","CAI_2017_2018",27946,22,1270.27,1298,606.06,323.5,1100.5,1424
"TLAXCALA-DTO-2","ENTREGA_CPV","CAI_2018",16334,14,1166.71,1173.5,113.38,137.75,1109.5,1247.25
"TLAXCALA-DTO-2","ENTREGA_CPV","CAI_2019",14454,14,1032.43,1145.5,340.38,319.25,909.25,1228.5
"TLAXCALA-DTO-2","ENTREGA_CPV","CAI_2020_2021",26420,23,1148.7,1150,421.96,295.5,1034.5,1330
"TLAXCALA-DTO-2","ENTREGA_CPV","CAP_2018",4091,7,584.43,597,343.89,319.5,419,738.5
"TLAXCALA-DTO-2","ENTREGA_CPV","CAP_2018_2019",59758,38,1572.58,1460,645.22,484.5,1299.5,1784
"TLAXCALA-DTO-2","ENTREGA_CPV","CAP_2019_2020",23632,20,1181.6,1204.5,748.62,1154,560,1714
"TLAXCALA-DTO-2","ENTREGA_CPV","Proceso Electoral Federal",28740,27,1064.44,671,868.26,1114.5,450,1564.5
"TLAXCALA-DTO-2","TOTAL_SOLICITUDES","CAI_2017_2018",33816,22,1537.09,1336.5,708.24,178,1241.5,1419.5
"TLAXCALA-DTO-2","TOTAL_SOLICITUDES","CAI_2018",16186,14,1156.14,1173.5,190.31,197.75,1090.75,1288.5
"TLAXCALA-DTO-2","TOTAL_SOLICITUDES","CAI_2019",15920,14,1137.14,1187,163.13,185.25,1055,1240.25
"TLAXCALA-DTO-2","TOTAL_SOLICITUDES","CAI_2020_2021",30755,23,1337.17,1207,561.45,798,989,1787
"TLAXCALA-DTO-2","TOTAL_SOLICITUDES","CAP_2018",5511,7,787.29,667,492.91,690.5,533,1223.5
"TLAXCALA-DTO-2","TOTAL_SOLICITUDES","CAP_2018_2019",60910,38,1602.89,1412.5,691.97,452,1321.75,1773.75
"TLAXCALA-DTO-2","TOTAL_SOLICITUDES","CAP_2019_2020",22471,20,1123.55,1304.5,591.27,576,890.5,1466.5
"TLAXCALA-DTO-2","TOTAL_SOLICITUDES","Proceso Electoral Federal",15869,27,587.74,478,612.46,144.5,411.5,556
"TLAXCALA-DTO-3","ENTREGA_CPV","CAI_2017_2018",15489,22,704.05,707.5,308.67,201.25,609.75,811
"TLAXCALA-DTO-3","ENTREGA_CPV","CAI_2018",10114,14,722.43,721,112.94,170.25,640.75,811
"TLAXCALA-DTO-3","ENTREGA_CPV","CAI_2019",8910,14,636.43,693,154.62,106.5,619.25,725.75
"TLAXCALA-DTO-3","ENTREGA_CPV","CAI_2020_2021",14835,23,645,673,268.01,111.5,605.5,717
"TLAXCALA-DTO-3","ENTREGA_CPV","CAP_2018",1950,7,278.57,248,162.53,150.5,206,356.5
"TLAXCALA-DTO-3","ENTREGA_CPV","CAP_2018_2019",35984,38,946.95,897.5,406.18,237.5,808.75,1046.25
"TLAXCALA-DTO-3","ENTREGA_CPV","CAP_2019_2020",13651,20,682.55,739,467.37,710.5,308.5,1019
"TLAXCALA-DTO-3","ENTREGA_CPV","Proceso Electoral Federal",17580,27,651.11,399,540.65,787,223,1010
"TLAXCALA-DTO-3","TOTAL_SOLICITUDES","CAI_2017_2018",18547,22,843.05,692.5,424.55,177.75,633.75,811.5
"TLAXCALA-DTO-3","TOTAL_SOLICITUDES","CAI_2018",10138,14,724.14,752,103.54,106,680.5,786.5
"TLAXCALA-DTO-3","TOTAL_SOLICITUDES","CAI_2019",9650,14,689.29,710,95.34,66,681.75,747.75
"TLAXCALA-DTO-3","TOTAL_SOLICITUDES","CAI_2020_2021",17491,23,760.48,611,426.78,548.5,487.5,1036
"TLAXCALA-DTO-3","TOTAL_SOLICITUDES","CAP_2018",3158,7,451.14,418,319.67,503.5,223.5,727
"TLAXCALA-DTO-3","TOTAL_SOLICITUDES","CAP_2018_2019",36406,38,958.05,869,443.76,257.5,758.75,1016.25
"TLAXCALA-DTO-3","TOTAL_SOLICITUDES","CAP_2019_2020",13932,20,696.6,776.5,380.04,493.5,499.75,993.25
"TLAXCALA-DTO-3","TOTAL_SOLICITUDES","Proceso Electoral Federal",8957,27,331.74,237,349.06,180,193,373
"VERACRUZ-DTO-1","ENTREGA_CPV","CAI_2017_2018",11702,22,531.91,550,232.46,179.75,427.25,607
"VERACRUZ-DTO-1","ENTREGA_CPV","CAI_2018",11761,14,840.07,840.5,166.21,193,726.5,919.5
"VERACRUZ-DTO-1","ENTREGA_CPV","CAI_2019",5965,14,426.07,446,186.54,203.25,353.75,557
"VERACRUZ-DTO-1","ENTREGA_CPV","CAI_2020_2021",14719,23,639.96,682,220.42,266,504.5,770.5
"VERACRUZ-DTO-1","ENTREGA_CPV","CAP_2018",623,7,89,68,93.93,49,42.5,91.5
"VERACRUZ-DTO-1","ENTREGA_CPV","CAP_2018_2019",32272,38,849.26,706,606.87,508,510,1018
"VERACRUZ-DTO-1","ENTREGA_CPV","CAP_2019_2020",10819,20,540.95,624,363.88,591.5,184.75,776.25
"VERACRUZ-DTO-1","ENTREGA_CPV","Proceso Electoral Federal",10858,27,402.15,150,450.54,631,68,699
"VERACRUZ-DTO-1","TOTAL_SOLICITUDES","CAI_2017_2018",14224,22,646.55,566.5,344.53,195.75,458.5,654.25
"VERACRUZ-DTO-1","TOTAL_SOLICITUDES","CAI_2018",12132,14,866.57,893.5,168.12,196.5,782,978.5
"VERACRUZ-DTO-1","TOTAL_SOLICITUDES","CAI_2019",6878,14,491.29,527,112.85,128.5,419.5,548
"VERACRUZ-DTO-1","TOTAL_SOLICITUDES","CAI_2020_2021",16876,23,733.74,719,335.88,442,503,945
"VERACRUZ-DTO-1","TOTAL_SOLICITUDES","CAP_2018",1796,7,256.57,71,320.83,364.5,47,411.5
"VERACRUZ-DTO-1","TOTAL_SOLICITUDES","CAP_2018_2019",32264,38,849.05,593.5,674.51,494.75,509.5,1004.25
"VERACRUZ-DTO-1","TOTAL_SOLICITUDES","CAP_2019_2020",10430,20,521.5,586,318.31,435.5,310.5,746
"VERACRUZ-DTO-1","TOTAL_SOLICITUDES","Proceso Electoral Federal",3812,27,141.19,62,259.33,37,51.5,88.5
"VERACRUZ-DTO-10","ENTREGA_CPV","CAI_2017_2018",24446,22,1111.18,1131,387.38,336.25,960.75,1297
"VERACRUZ-DTO-10","ENTREGA_CPV","CAI_2018",16338,14,1167,1174,139.94,239.75,1055.25,1295
"VERACRUZ-DTO-10","ENTREGA_CPV","CAI_2019",11009,14,786.36,862,240.75,118.75,787,905.75
"VERACRUZ-DTO-10","ENTREGA_CPV","CAI_2020_2021",26331,23,1144.83,1199,280.37,423.5,950.5,1374
"VERACRUZ-DTO-10","ENTREGA_CPV","CAP_2018",3865,7,552.14,457,342.18,283,437.5,720.5
"VERACRUZ-DTO-10","ENTREGA_CPV","CAP_2018_2019",52343,38,1377.45,1154.5,913.24,380.25,983.25,1363.5
"VERACRUZ-DTO-10","ENTREGA_CPV","CAP_2019_2020",18871,20,943.55,1060.5,703.64,1025,334.75,1359.75
"VERACRUZ-DTO-10","ENTREGA_CPV","Proceso Electoral Federal",24066,27,891.33,558,824.73,494.5,376.5,871
"VERACRUZ-DTO-10","TOTAL_SOLICITUDES","CAI_2017_2018",28600,22,1300,1173,652.55,271,958.5,1229.5
"VERACRUZ-DTO-10","TOTAL_SOLICITUDES","CAI_2018",16498,14,1178.43,1201,167.26,122.75,1159.75,1282.5
"VERACRUZ-DTO-10","TOTAL_SOLICITUDES","CAI_2019",11968,14,854.86,875,140.81,118.25,791.25,909.5
"VERACRUZ-DTO-10","TOTAL_SOLICITUDES","CAI_2020_2021",29970,23,1303.04,1307,427.35,380,1054.5,1434.5
"VERACRUZ-DTO-10","TOTAL_SOLICITUDES","CAP_2018",5152,7,736,703,467.35,632.5,472.5,1105
"VERACRUZ-DTO-10","TOTAL_SOLICITUDES","CAP_2018_2019",52763,38,1388.5,1066.5,1044.09,393.5,951.25,1344.75
"VERACRUZ-DTO-10","TOTAL_SOLICITUDES","CAP_2019_2020",18839,20,941.95,975.5,492.31,375.25,823.25,1198.5
"VERACRUZ-DTO-10","TOTAL_SOLICITUDES","Proceso Electoral Federal",12794,27,473.85,440,305.67,107,366.5,473.5
"VERACRUZ-DTO-11","ENTREGA_CPV","CAI_2017_2018",21708,22,986.73,977.5,360.38,356,863.75,1219.75
"VERACRUZ-DTO-11","ENTREGA_CPV","CAI_2018",14282,14,1020.14,1063,157.22,267.25,884.75,1152
"VERACRUZ-DTO-11","ENTREGA_CPV","CAI_2019",10015,14,715.36,770.5,211.89,179,675.25,854.25
"VERACRUZ-DTO-11","ENTREGA_CPV","CAI_2020_2021",19129,23,831.7,858,365.93,338,610,948
"VERACRUZ-DTO-11","ENTREGA_CPV","CAP_2018",3041,7,434.43,386,342.64,203.5,278.5,482
"VERACRUZ-DTO-11","ENTREGA_CPV","CAP_2018_2019",45718,38,1203.11,1122,622.5,517,901.25,1418.25
"VERACRUZ-DTO-11","ENTREGA_CPV","CAP_2019_2020",16910,20,845.5,861.5,653.51,1128,229.25,1357.25
